uf;porte_do_cliente;setor_bndes;produto;ano;;valor_desembolsado_reais
 DF;MÉDIA;INDUSTRIA;BNDES FINAME;2015;sum;1245979.0
 DF;MÉDIA;INDUSTRIA;BNDES FINAME;2016;count;1.0
 DF;MÉDIA;INDUSTRIA;BNDES FINAME;2016;sum;104000.0
 DF;MÉDIA;INDUSTRIA;BNDES FINAME;2017;count;10.0
 DF;MÉDIA;INDUSTRIA;BNDES FINAME;2017;sum;1201517.0
 DF;MÉDIA;INDUSTRIA;BNDES FINAME;2018;count;7.0
 DF;MÉDIA;INDUSTRIA;BNDES FINAME;2018;sum;3549016.0
 DF;MÉDIA;INDUSTRIA;BNDES FINAME;2019;count;12.0
 DF;MÉDIA;INDUSTRIA;BNDES FINAME;2019;sum;3988950.0
 DF;MÉDIA;INDUSTRIA;BNDES FINAME;2020;count;6.0
 DF;MÉDIA;INDUSTRIA;BNDES FINAME;2020;sum;3074178.0
 DF;MÉDIA;INDUSTRIA;BNDES FINAME;2021;count;2.0
 DF;MÉDIA;INDUSTRIA;BNDES FINAME;2021;sum;603000.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2008;count;1.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2008;sum;1502599.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2009;count;1.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2009;sum;1000000.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2013;count;1.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2013;sum;10000000.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2014;count;2.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2014;sum;3000000.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2016;count;1.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2016;sum;826173.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2018;count;1.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2018;sum;325000.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2020;count;3.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2020;sum;3542080.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2021;count;2.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2021;sum;825000.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2002;count;20.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2002;sum;7822306.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2003;count;10.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2003;sum;2589853.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2004;count;24.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2004;sum;6893581.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2005;count;24.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2005;sum;13221050.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2006;count;36.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2006;sum;7380859.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2007;count;64.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2007;sum;28694940.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2008;count;121.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2008;sum;40023955.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2009;count;137.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2009;sum;43315420.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2010;count;154.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2010;sum;52878196.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2011;count;175.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2011;sum;22463068.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2012;count;135.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2012;sum;28609982.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2013;count;56.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2013;sum;25717193.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2014;count;73.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2014;sum;21116879.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2015;count;61.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2015;sum;20554320.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2016;count;26.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2016;sum;10132780.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2017;count;26.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2017;sum;12287874.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2018;count;84.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2018;sum;60702698.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2019;count;44.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2019;sum;34856409.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2020;count;11.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2020;sum;6442717.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2021;count;3.0
 DF;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2021;sum;2807477.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2010;count;1.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2010;sum;60604.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2011;count;1.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2011;sum;10000.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2019;count;2.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2019;sum;1497999.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2007;count;2.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2007;sum;221800.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2008;count;1.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2008;sum;114500.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2010;count;8.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2010;sum;460328.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2011;count;2.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2011;sum;285370.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2012;count;9.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2012;sum;2000032.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2013;count;3.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2013;sum;787000.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2014;count;2.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2014;sum;612000.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2018;count;1.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2018;sum;124200.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2019;count;1.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2019;sum;660000.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2020;count;2.0
 DF;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2020;sum;692113.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2002;count;5.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2002;sum;1328182.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2003;count;8.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2003;sum;1458048.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2004;count;2.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2004;sum;10491681.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2005;count;2.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2005;sum;3165705.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2006;count;1.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2006;sum;881782.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2007;count;2.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2007;sum;7000000.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2008;count;1.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2008;sum;500000.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2009;count;5.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2009;sum;1029000.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2010;count;6.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2010;sum;6567150.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2011;count;1.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2011;sum;378141.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2012;count;5.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2012;sum;10360944.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2014;count;1.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2014;sum;686358.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2015;count;3.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2015;sum;1199000.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;count;26.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;sum;7005237.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2017;count;63.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2017;sum;28972737.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2018;count;83.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2018;sum;12989245.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2019;count;19.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2019;sum;4611600.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2020;count;104.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2020;sum;32031591.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2021;count;32.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2021;sum;7961000.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;count;52.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;sum;5443761.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;count;74.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;sum;6857314.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2004;count;15.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2004;sum;3760548.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2005;count;14.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2005;sum;3521992.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2006;count;21.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2006;sum;4150568.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2007;count;22.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2007;sum;2890241.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2008;count;56.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2008;sum;13607716.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2009;count;62.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2009;sum;15580830.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2010;count;138.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2010;sum;33507844.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2011;count;86.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2011;sum;13468068.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2012;count;188.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2012;sum;34108435.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2013;count;221.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2013;sum;40499549.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2014;count;168.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2014;sum;34419687.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2015;count;104.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2015;sum;7777395.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2016;count;27.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2016;sum;6217699.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2017;count;26.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2017;sum;3131224.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2018;count;31.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2018;sum;6161509.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2019;count;11.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2019;sum;2139180.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;count;7.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;sum;2952400.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2021;count;0.0
 DF;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2021;sum;0.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2002;count;1.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2002;sum;250000.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2004;count;1.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2004;sum;400000.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2005;count;1.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2005;sum;191000.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2008;count;2.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2008;sum;97800.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2011;count;2.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2011;sum;1300000.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2012;count;8.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2012;sum;3272000.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2013;count;4.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2013;sum;2650000.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2014;count;2.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2014;sum;492000.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2017;count;2.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2017;sum;169702.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2018;count;6.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2018;sum;1147613.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2019;count;4.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2019;sum;550000.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2020;count;7.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2020;sum;895000.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2021;count;1.0
 DF;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2021;sum;150000.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2002;count;5.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2002;sum;280805.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2003;count;8.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2003;sum;429739.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2005;count;2.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2005;sum;691790.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2006;count;1.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2006;sum;459000.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2007;count;4.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2007;sum;796970.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2008;count;9.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2008;sum;3977050.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2009;count;8.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2009;sum;2170436.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2010;count;13.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2010;sum;2582290.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2011;count;14.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2011;sum;3135527.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2012;count;48.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2012;sum;7185908.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2013;count;38.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2013;sum;10619335.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2014;count;29.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2014;sum;5289372.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2015;count;15.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2015;sum;2482727.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2016;count;5.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2016;sum;595000.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2017;count;5.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2017;sum;911242.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2018;count;6.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2018;sum;521283.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2019;count;4.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2019;sum;546700.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2020;count;4.0
 DF;PEQUENA;INDUSTRIA;BNDES FINAME;2020;sum;536688.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2004;count;1.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2004;sum;586054.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2016;count;2.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2016;sum;202000.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2017;count;2.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2017;sum;274500.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2018;count;2.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2018;sum;300000.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2020;count;5.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2020;sum;1747900.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2021;count;1.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2021;sum;300000.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2002;count;11.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2002;sum;1853704.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2003;count;27.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2003;sum;8293661.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2004;count;31.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2004;sum;8185593.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2005;count;80.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2005;sum;12764637.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2006;count;95.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2006;sum;12133556.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2007;count;103.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2007;sum;18982084.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2008;count;157.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2008;sum;39430604.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2009;count;220.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2009;sum;36625380.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2010;count;255.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2010;sum;47720627.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2011;count;332.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2011;sum;37087396.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2012;count;102.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2012;sum;22490894.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2013;count;105.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2013;sum;32788942.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2014;count;97.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2014;sum;26923482.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2015;count;145.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2015;sum;18027718.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2016;count;22.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2016;sum;4551126.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2017;count;13.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2017;sum;2120471.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2018;count;32.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2018;sum;7576632.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2019;count;21.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2019;sum;7806306.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2020;count;23.0
 DF;PEQUENA;INFRAESTRUTURA;BNDES FINAME;2020;sum;6178140.0
 ES;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2003;count;2.0
 ES;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2003;sum;8047118.0
 ES;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2006;count;3.0
 ES;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2006;sum;526064.0
 ES;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2007;count;3.0
 ES;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2007;sum;868356.0
 ES;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2008;count;1.0
 ES;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2008;sum;200000.0
 ES;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2009;count;6.0
 ES;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2009;sum;5721598.0
 ES;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2010;count;2.0
 ES;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2010;sum;1797562.0
 ES;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2011;count;1.0
 ES;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2011;sum;300000.0
 ES;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2013;count;1.0
 ES;GRANDE;AGROPECUÁRIA;BNDES AUTOMÁTICO;2013;sum;3982328.0
 ES;GRANDE;AGROPECUÁRIA;BNDES FINAME;2002;count;1.0
 ES;GRANDE;AGROPECUÁRIA;BNDES FINAME;2002;sum;104160.0
 ES;GRANDE;AGROPECUÁRIA;BNDES FINAME;2004;count;1.0
 ES;GRANDE;AGROPECUÁRIA;BNDES FINAME;2004;sum;720000.0
 ES;GRANDE;AGROPECUÁRIA;BNDES FINAME;2005;count;3.0
 ES;GRANDE;AGROPECUÁRIA;BNDES FINAME;2005;sum;129476.0
 ES;GRANDE;AGROPECUÁRIA;BNDES FINAME;2006;count;1.0
