uf;porte_do_cliente;setor_bndes;produto;ano;;desembolsos_reais
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2009;sum;2036514.0
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2010;count;34.0
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2010;sum;16511414.96
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2011;count;54.0
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2011;sum;34666078.75
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2012;count;61.0
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2012;sum;27465095.159999996
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2013;count;108.0
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2013;sum;59715470.44000001
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2014;count;95.0
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2014;sum;53605087.68000002
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2015;count;72.0
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2015;sum;49457260.22
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2016;count;57.0
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2016;sum;49377733.519999996
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2017;count;153.0
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2017;sum;122011960.13999999
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2018;count;216.0
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2018;sum;211518644.51999992
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2019;count;221.0
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2019;sum;209636851.80000004
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2020;count;252.0
MS;MÉDIA;AGROPECUÁRIA;BNDES FINAME;2020;sum;283636984.92
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1995;count;3.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1995;sum;94208.07
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1996;count;2.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1996;sum;193917.18
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1998;count;1.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1998;sum;246298.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1999;count;1.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1999;sum;253396.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2000;count;5.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2000;sum;1649601.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2002;count;1.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2002;sum;174058.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2003;count;1.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2003;sum;148458.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2004;count;9.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2004;sum;457514.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2005;count;4.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2005;sum;4941137.76
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2006;count;3.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2006;sum;1017696.24
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2007;count;2.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2007;sum;867711.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2009;count;6.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2009;sum;3942100.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2010;count;6.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2010;sum;4231233.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2011;count;1.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2011;sum;329180.56
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2012;count;7.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2012;sum;1490819.44
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2013;count;4.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2013;sum;390565.54000000004
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2015;count;1.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2015;sum;1000000.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;count;6.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;sum;10807622.49
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2017;count;31.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2017;sum;19049298.57
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2018;count;31.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2018;sum;20198764.6
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2019;count;4.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2019;sum;1788000.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2020;count;39.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2020;sum;49466000.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;1998;count;19.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;1998;sum;1511235.8299999998
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;1999;count;3.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;1999;sum;248509.76
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2000;count;3.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2000;sum;672365.3500000001
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2001;count;8.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2001;sum;803609.49
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;count;16.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;sum;3418816.77
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;count;22.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;sum;4870467.999999999
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2004;count;11.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2004;sum;3197555.2099999995
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2005;count;10.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2005;sum;9355111.479999999
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2006;count;8.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2006;sum;2643443.7800000003
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2007;count;27.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2007;sum;10800286.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2008;count;20.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2008;sum;7048534.850000001
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2009;count;24.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2009;sum;6764480.9799999995
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2010;count;48.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2010;sum;20869659.95
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2011;count;61.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2011;sum;31568975.39
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2012;count;80.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2012;sum;30891103.58
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2013;count;117.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2013;sum;48091781.93999999
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2014;count;99.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2014;sum;45183917.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2015;count;57.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2015;sum;18421319.43
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2016;count;23.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2016;sum;8734693.670000002
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2017;count;50.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2017;sum;13112864.280000001
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2018;count;44.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2018;sum;15994634.22
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2019;count;29.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2019;sum;20130758.049999997
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;count;15.0
MS;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;sum;7447419.99
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;1995;count;11.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;1995;sum;1664653.8099999998
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;1996;count;6.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;1996;sum;1095508.6199999999
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;1997;count;1.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;1997;sum;113619.73
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2000;count;1.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2000;sum;500000.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2006;count;3.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2006;sum;1905212.65
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2007;count;4.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2007;sum;5704813.13
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2008;count;10.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2008;sum;6650570.99
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2010;count;3.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2010;sum;2210944.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2011;count;7.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2011;sum;4851155.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2012;count;24.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2012;sum;31903000.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2013;count;9.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2013;sum;8209000.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2014;count;2.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2014;sum;3200000.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2015;count;5.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2015;sum;3989000.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2016;count;5.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2016;sum;8500000.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2017;count;10.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2017;sum;13598710.68
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2018;count;12.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2018;sum;9021000.33
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2019;count;4.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2019;sum;6500000.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2020;count;5.0
MS;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2020;sum;8800000.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;1998;count;8.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;1998;sum;950972.3400000001
MS;MÉDIA;INDUSTRIA;BNDES FINAME;1999;count;5.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;1999;sum;638841.94
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2000;count;10.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2000;sum;1329904.84
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2001;count;3.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2001;sum;451063.2
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2002;count;12.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2002;sum;1349527.65
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2003;count;3.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2003;sum;250436.72
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2004;count;4.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2004;sum;2671184.67
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2005;count;7.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2005;sum;1789994.8499999999
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2006;count;9.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2006;sum;1138986.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2007;count;10.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2007;sum;2949295.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2008;count;13.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2008;sum;2352792.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2009;count;16.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2009;sum;8291930.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2010;count;37.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2010;sum;17447912.759999998
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2011;count;40.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2011;sum;27826239.74
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2012;count;56.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2012;sum;22802617.67
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2013;count;66.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2013;sum;17650551.62
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2014;count;63.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2014;sum;25761848.09
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2015;count;42.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2015;sum;12319561.18
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2016;count;18.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2016;sum;7628472.600000001
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2017;count;11.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2017;sum;3059239.5700000003
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2018;count;16.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2018;sum;7276259.6
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2019;count;16.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2019;sum;13265592.99
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2020;count;22.0
MS;MÉDIA;INDUSTRIA;BNDES FINAME;2020;sum;12145672.05
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;1995;count;2.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;1995;sum;830269.03
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;1996;count;5.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;1996;sum;1806394.72
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2001;count;3.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2001;sum;685000.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2005;count;1.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2005;sum;150000.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2009;count;3.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2009;sum;2377732.34
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2010;count;3.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2010;sum;1051005.76
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2012;count;2.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2012;sum;2127018.88
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2013;count;3.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2013;sum;4657739.54
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2014;count;9.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2014;sum;14140702.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2015;count;7.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2015;sum;12832472.13
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2016;count;2.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2016;sum;4350389.98
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2017;count;5.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2017;sum;1574080.59
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2018;count;12.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2018;sum;18751501.63
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2019;count;1.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2019;sum;1886310.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2020;count;4.0
MS;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2020;sum;4900000.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;1998;count;12.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;1998;sum;5836908.41
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;1999;count;3.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;1999;sum;276067.22
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2000;count;7.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2000;sum;2515238.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2001;count;14.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2001;sum;10983674.47
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2002;count;11.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2002;sum;14579585.709999999
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2003;count;13.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2003;sum;20903644.91
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2004;count;13.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2004;sum;24855987.13
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2005;count;27.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2005;sum;19996444.8
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2006;count;24.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2006;sum;29498477.98
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2007;count;41.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2007;sum;50353608.49
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2008;count;30.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2008;sum;51287974.58
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2009;count;59.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2009;sum;52284231.559999995
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2010;count;68.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2010;sum;105200709.85999997
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2011;count;87.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2011;sum;89912120.75999998
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2012;count;62.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2012;sum;60537511.970000006
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2013;count;55.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2013;sum;63468387.18
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2014;count;44.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2014;sum;54544677.04000001
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2015;count;32.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2015;sum;11411492.4
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2016;count;23.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2016;sum;17804325.35
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2017;count;50.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2017;sum;54796280.32
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2018;count;66.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2018;sum;83696491.75
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2019;count;27.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2019;sum;21768769.78
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2020;count;35.0
MS;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2020;sum;53289051.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2006;count;3.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2006;sum;260000.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2007;count;1.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2007;sum;10000.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2008;count;1.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2008;sum;200000.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2009;count;1.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2009;sum;250000.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2010;count;10.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2010;sum;4514486.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2011;count;30.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2011;sum;12380513.020000001
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2012;count;45.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2012;sum;24513706.419999994
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2013;count;32.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2013;sum;17318451.6
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2014;count;19.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2014;sum;15235028.509999998
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2015;count;27.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2015;sum;21873661.07
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2016;count;65.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2016;sum;43770661.77
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2017;count;107.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2017;sum;55976359.72
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2018;count;141.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2018;sum;60463575.25999999
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2019;count;168.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2019;sum;66708239.87999999
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2020;count;151.0
MS;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2020;sum;61143067.81000002
MS;PEQUENA;AGROPECUÁRIA;BNDES FINAME;1999;count;1.0
MS;PEQUENA;AGROPECUÁRIA;BNDES FINAME;1999;sum;108800.0
MS;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2000;count;5.0
MS;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2000;sum;377056.4
MS;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2001;count;2.0
MS;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2001;sum;193400.0
