"ano";"mes";"agropecuaria_industria";"comercio_e_servicos_industria";"alimento_e_bebida_industria";"celulose_e_papel_industria";"extrativa_industria";"material_de_transporte_industria";"mecanica_industria";"metalurgia_e_produtos_industria";"outras_industria";"quimica_e_petroquimica_industria";"textil_e_vestuario_industria";"atv_aux_transportes_infraestrutura";"construcao_infraestrutura";"energia_eletrica_infraestrutura";"outros_infraestrutura";"outros_transportes_infraestrutura";"serv_utilidade_publica_infraestrutura";"telecomunicacoes_infraestrutura";"transporte_ferroviario_infraestrutura";"transporte_rodoviario_infraestrutura"
1995;1;"49,4775568700003";"17,23198396";"35,4468147999999";"30,4019921";"2,56718113";"12,63945099";"20,48646055";"17,79019017";"40,62409386";"7,38026584000001";"9,83815691000001";"0,59708577";"0,12269072";"5,7507713";"0,0";"125,95241091";"2,58223537";"4,48556799";"0,0";"46,08762463"
1995;2;"35,8757577499997";"24,88781601";"35,57082004";"38,77068553";"2,00717686";"13,22303627";"20,05351073";"20,62692531";"22,83005893";"46,79960251";"33,39104702";"5,68227237";"0,0";"0,23918405";"0,0";"14,20390411";"0,68409553";"1,5205451";"0,0";"31,8812541199999"
1995;3;"96,8652968799989";"34,1852145199999";"69,1050001300001";"66,16069569";"3,95744746";"30,82909477";"26,52138708";"45,06743584";"45,1476748800001";"12,64812508";"20,51388371";"9,85874395";"6,16552539";"2,06579973";"0,0";"13,68929566";"1,16098594";"4,50302829";"0,0";"57,0176426000001"
1995;4;"72,95584925";"38,34067855";"40,04914675";"52,14928776";"14,69619132";"13,57159333";"28,4747275";"31,48354649";"35,4241130499999";"10,39810668";"14,28612017";"4,56668654";"0,0";"15,65694001";"0,0";"4,72968432";"2,11581985";"0,13073457";"1,41148644";"48,33195795"
1995;5;"96,6091754299985";"46,4436083100001";"96,7421767299997";"16,02370149";"4,45252186";"33,17307361";"45,47234107";"27,9794262999999";"53,8949569900001";"49,1333874100001";"61,77111666";"3,80846048";"0,42952699";"56,17312184";"0,0";"4,49842249";"0,61055632";"4,93614296";"0,0";"68,3543713100002"
1995;6;"59,3213879500003";"49,7872622400001";"83,43663745";"14,13088301";"8,20286071";"28,1065889";"31,66492727";"23,9078088099999";"56,4267383000001";"71,13892555";"18,00552266";"7,08574555";"0,0";"8,80660528";"0,0";"18,69686558";"0,66223096";"0,0";"0,0";"72,3646492800001"
1995;7;"46,03169648";"52,0934723900001";"91,2384942099998";"7,22591886";"2,9990017";"20,19638377";"35,2572311799999";"26,15621602";"73,7164652300001";"17,90855632";"18,58171272";"1,63962014";"0,53901836";"1,85200925";"0,0";"7,23823315";"5,52046627";"0,110194";"0,0";"81,99208457"
1995;8;"51,84116601";"41,03472879";"82,0311546399999";"6,11758263";"2,71758831";"32,81723642";"43,5541927100001";"34,18763765";"54,4432807400001";"23,47666221";"19,08518231";"5,09808164";"0,68746543";"4,43192522";"0,00652265";"3,04579883";"2,69511195";"0,04775283";"1,28619515";"75,6537108599998"
1995;9;"50,3845904100001";"40,52686239";"54,5236494100001";"18,36465139";"2,01305076";"18,79591149";"33,3791084";"45,2349177";"74,9373137400001";"21,9021356";"23,33816358";"1,14486049";"0,84760902";"64,56272474";"0,0";"12,94399978";"1,32801151";"5,00544309";"0,0";"62,6199735700001"
1995;10;"51,6094487000001";"69,96916281";"159,78394859";"12,42691609";"7,09269908";"49,19189313";"53,34538289";"31,8842726399999";"49,84209432";"23,26636915";"25,29476878";"12,7123597";"0,47159376";"45,55169084";"0,0";"1,16944662";"1,19342286";"9,62399047";"0,0";"58,7734761900001"
1995;11;"55,8495436400003";"71,15834103";"94,8089536";"31,89967142";"2,64583809";"34,97952679";"38,84716737";"54,0453571900001";"84,4709732599999";"51,32185696";"43,54985982";"0,5588987";"0,47546334";"4,26524064";"0,0";"11,9574123";"0,42901658";"4,02352533";"0,0";"61,5379420100001"
1995;12;"64,3487051600004";"46,98589658";"132,67707474";"40,54786597";"18,30042658";"46,78045608";"120,88394116";"83,62151423";"81,4867811899998";"86,8484197399999";"23,18255741";"5,21313794";"4,03025525";"438,76535932";"0,0";"56,89363912";"0,83963402";"0,0556466";"0,27013704";"55,5058747400001"
1996;1;"43,1002826599998";"43,63894206";"51,17694475";"5,51492017";"10,09955783";"29,27740434";"27,67301276";"14,49760321";"35,59571384";"24,93267459";"6,90174791";"6,60266162";"10,96130174";"2,74244101";"0,0";"103,87791462";"0,50076044";"150,00237951";"0,0";"27,7471593699999"
1996;2;"33,5525372899998";"41,68542982";"49,58697686";"43,2848309";"2,7146771";"84,21275952";"50,62009144";"17,38116926";"64,62771613";"46,0960404300001";"29,86973166";"3,18611635";"0,48990299";"190,23627404";"0,0";"27,13905607";"1,40230955";"0,05584249";"0,0";"29,9381681399999"
1996;3;"88,6890849099996";"75,85094482";"115,25690704";"47,26791441";"7,98880023";"23,64947739";"42,45585005";"93,5613468799999";"69,34994254";"32,19977782";"10,08120181";"14,45691574";"1,75012458";"4,84890018";"0,0";"32,46986248";"1,62053294";"0,50812066";"0,0";"58,28319068"
1996;4;"45,44511026";"50,48854276";"86,37637162";"18,54479251";"53,93891426";"29,62353167";"32,41107591";"50,59774997";"38,43083987";"13,29180089";"8,68222991";"1,73900402";"0,0";"8,42222864";"0,0";"29,79241437";"0,30348755";"0,11039999";"0,0";"39,36029617"
1996;5;"48,7719034500001";"562,03862544";"121,29595103";"30,04243035";"5,69612118";"19,33786873";"23,81274856";"53,7508326";"50,57259485";"32,92810107";"26,92004749";"11,48602222";"8,43207623";"261,05256511";"0,0";"19,64069228";"0,22535506";"0,17473566";"0,0";"46,29523168"
1996;6;"99,1425745400001";"63,9785119";"66,06793866";"21,95613549";"7,64193871";"36,09704552";"48,76436963";"144,93023339";"45,54026386";"21,43092043";"4,68736156";"1,3424233";"0,29210408";"4,06663904";"0,0";"22,61836148";"1,67389234";"2,03095905";"0,0";"27,69078156"
1996;7;"91,9185056499997";"114,5083751";"47,90412695";"88,09353889";"18,6525687";"16,85722364";"31,47462867";"40,10841962";"58,12553265";"31,71799924";"6,86771876";"2,05849347";"5,60587256";"138,12895689";"0,03765139";"54,52898293";"0,43353482";"0,15126006";"0,0";"46,64528375"
1996;8;"71,9825497000001";"84,2055158699999";"69,9945074200001";"38,6318624";"1,72507054";"20,98304227";"27,89145282";"23,52962228";"64,4437271600001";"77,0340609799999";"6,75012851";"4,87179859";"4,21235283";"33,47706766";"0,0";"35,77641216";"1,37257399";"0,77250685";"0,0";"47,57790581"
1996;9;"59,5255316200002";"105,53249899";"64,3700375000001";"20,45603412";"15,34973818";"25,25147679";"71,33544751";"85,4673535899999";"65,0280975500001";"31,39442837";"7,04165385";"1,0884125";"50,89394513";"218,71413194";"0,06663415";"46,94810903";"0,75204386";"1,43554273";"0,0";"38,68905334"
1996;10;"42,6118711199999";"108,77773392";"44,51801925";"30,4290487";"5,38679367";"15,55273313";"27,98320769";"19,81698353";"52,31178505";"44,96874105";"9,12824408";"1,66209415";"32,4347588";"71,35230073";"0,0";"64,74698519";"2,72696308";"0,47638851";"0,0";"33,4404631999999"
1996;11;"53,2827467900002";"131,21115602";"42,76038544";"42,93303054";"14,098722";"10,46405896";"39,48953343";"53,99937671";"44,16761221";"48,28387518";"7,9164633";"1,58728483";"9,78451042";"160,01179457";"0,0";"38,53971849";"9,62690166";"0,04791989";"0,0";"29,93950446"
1996;12;"51,3608920400001";"195,945077";"100,10708567";"127,36799098";"3,2409041";"15,56376211";"70,91061316";"55,44489491";"106,56399766";"125,83762861";"28,13745799";"2,86236786";"21,57173928";"347,46049941";"0,0";"64,31089903";"145,24913988";"6,80581779";"0,0";"57,81669219"
1997;1;"33,2611657799999";"67,53118344";"109,31054744";"51,35175258";"16,06651935";"10,27411979";"65,61104771";"19,44902725";"39,29605591";"10,71620069";"9,22464496";"19,06223085";"0,66740328";"276,81848785";"0,0";"41,48126475";"0,72243297";"0,0";"0,0";"25,69537467"
1997;2;"60,3177739600001";"66,86576684";"35,93544122";"43,84808938";"10,2259802";"22,86668896";"43,19448252";"21,70231333";"29,39680982";"17,67148476";"12,46317722";"0,27692667";"5,60244318";"54,70514606";"0,0";"34,16281165";"2,83352212";"1,55187624";"0,3314502";"16,15968617"
1997;3;"79,34355293";"98,5530744999998";"26,47330242";"25,29169968";"5,80622499";"11,38928476";"38,822735";"38,04801006";"36,9632527899999";"23,82748231";"11,78397088";"2,38919183";"2,00771929";"262,30243219";"0,0";"14,12151735";"12,94155556";"0,90590859";"0,0";"20,62618237"
1997;4;"107,69138413";"114,09051036";"108,18937685";"34,72951453";"9,77238612";"8,4479142";"38,60127705";"75,53495786";"44,9084596";"17,59653262";"25,48153262";"19,59317101";"5,01195439";"132,33310385";"0,0";"73,23435817";"4,07743551";"0,43002605";"1,25082905";"33,4429130299999"
1997;5;"130,12590057";"106,66328259";"55,12518715";"14,71204918";"664,46845713";"39,06106473";"38,99806502";"75,41784026";"48,4640147800001";"14,01188965";"26,91911544";"10,76316092";"0,2146911";"21,70441033";"0,0";"72,7328254";"9,89544186";"24,07276901";"0,0";"35,47888976"
1997;6;"178,93776048";"138,66448505";"71,2100821700001";"36,21496459";"15,33220224";"77,88635784";"53,27690703";"125,63673059";"64,7085564100001";"16,93651163";"7,81717291";"10,31574922";"3,16269539";"700,05906235";"0,0";"51,79391276";"3,77442205";"94,14136944";"0,2232321";"36,4581571899999"
1997;7;"136,36944163";"98,55077105";"325,654056350001";"27,26471241";"5,21048146";"37,73776431";"49,09156348";"274,90175568";"51,03885057";"132,70067833";"12,69689149";"15,27725854";"0,22804094";"83,21000472";"0,0";"65,2924744";"11,0184373";"12,1068895";"1,3644576";"37,0344766"
1997;8;"43,8495049000001";"92,5137941999999";"57,6875357000001";"75,53971675";"3,16235082";"123,13162206";"44,01008753";"45,5236368600001";"56,0939948700001";"32,13272964";"75,00306388";"4,02281663";"6,92818112";"582,58945848";"0,0";"57,97947203";"5,33078121";"45,81708265";"2,6519016";"34,0236818399999"
1997;9;"223,56249734";"206,3777347";"77,3310836399999";"62,09675787";"6,47723171";"44,42751437";"57,33391988";"116,90563534";"99,9714061699998";"26,23030072";"49,28424392";"31,05841474";"20,93044596";"1018,37044766";"0,0";"64,25599398";"14,39215738";"2,25944736";"0,0";"42,98272361"
1997;10;"125,602336139999";"151,48550152";"88,27414241";"64,5070098";"3,07938889";"119,93112586";"29,88637906";"46,84121023";"255,99410217";"32,714648";"30,33302313";"71,52887981";"7,24249358";"255,78291774";"0,0";"110,54114047";"19,98718021";"2,47400921";"103,473627";"84,6836297499999"
1997;11;"129,63645153";"278,16157385";"177,40256467";"44,4216309";"2,74944844";"90,59080576";"74,2455975";"71,6388678700001";"96,86156787";"18,1261222";"42,35849923";"54,74280718";"25,54211501";"1230,26130679";"0,0";"112,41413176";"8,18799824";"6,93463285";"0,6530065";"71,8149761600001"
1997;12;"142,16033517";"238,16781515";"215,99280788";"55,93454716";"9,68590801";"196,51149638";"51,38443547";"169,37862738";"124,83382845";"48,503021";"47,79030338";"30,12136368";"16,20053557";"1117,7860406";"0,0";"94,46784405";"12,2589136";"216,35624468";"3,7558695";"114,63005449"
1998;1;"58,8645971700001";"100,83492172";"55,44170432";"19,21666937";"2,89242994";"115,0886068";"64,20213858";"93,38396792";"57,5044028800001";"61,70004557";"13,66718141";"18,90314063";"22,06775394";"197,30517764";"0,3";"50,45069686";"7,91798692";"0,1004";"2,20413154";"69,10567749"
1998;2;"143,90736601";"151,51372204";"74,83236252";"55,39188381";"1,89602436";"88,21330206";"62,78129226";"98,96786436";"53,70440204";"22,91551548";"23,2100998";"25,11099891";"7,15259061";"318,61194702";"0,20076168";"114,42033271";"2,16636118";"5,81557409";"41,0062507";"64,3216757400001"
1998;3;"139,42573164";"131,57614776";"90,44261837";"92,56011899";"2,97026085";"151,22480793";"74,18931595";"111,97755875";"67,7032335";"40,5044838500001";"30,96214513";"13,97787574";"17,5481916";"4,37957262";"0,0";"102,42729874";"2,76704409";"74,78829916";"0,55907997";"97,3968620899997"
1998;4;"72,9176972900001";"111,52129304";"72,70084263";"55,97989707";"10,01322545";"82,24632006";"64,75368117";"58,6305531100001";"57,4369549100001";"37,75225264";"24,61388379";"8,0843408";"20,54677134";"1277,9930253";"0,0";"117,96730125";"17,5500034";"34,92329952";"1,53610675";"91,2729847399997"
1998;5;"74,5248021900001";"143,33091574";"60,6016772900001";"14,81073608";"1,79217792";"152,16035103";"150,9396381";"17,44730997";"57,9642525000001";"87,59105016";"12,10979866";"13,57588972";"10,87494793";"52,67477565";"0,061026";"67,68092061";"7,62317541";"74,00931426";"37,5049907";"83,8154405299998"
1998;6;"73,34761866";"217,39891552";"129,37715969";"16,04352798";"2,97567889";"147,98978721";"161,17265716";"42,52683771";"65,70710968";"16,98912881";"30,49990061";"17,01943517";"15,0520478";"529,44105485";"0,021822";"279,96116212";"9,3411288";"25,53328564";"59,152312";"88,31963712"
1998;7;"109,05690794";"234,6995858";"85,86447905";"18,32871379";"8,66417538";"200,44454046";"87,21294268";"27,66287898";"56,49541917";"43,22373442";"25,04148058";"18,2512473";"52,36013068";"465,05257359";"0,013279";"150,20485466";"9,30059458";"42,38201387";"3,52323799";"109,5525943"
1998;8;"67,89900278";"258,71337508";"144,27773593";"9,61063673";"4,79458666";"347,80163809";"76,13156205";"75,22238718";"76,28093982";"107,27914555";"22,53472022";"1,03216554";"16,37893037";"99,2926288";"0,0";"129,02596207";"5,42396058";"485,44445666";"2,221043";"111,93689168"
1998;9;"165,03243551";"174,74487922";"115,05584792";"47,95806277";"3,01878155";"156,08730614";"76,86922191";"199,72992657";"43,19867861";"24,58658277";"167,413839";"3,29485071";"35,69721945";"439,89032457";"0,0";"123,64879565";"13,06977041";"28,27808798";"55,60029201";"87,74829568"
1998;10;"106,45352728";"276,18259161";"78,58272929";"19,82520168";"3,79375294";"124,99715473";"51,84683085";"27,93742273";"42,41888136";"62,28909077";"27,38929693";"4,62945523";"28,89083667";"81,08553765";"0,007721";"158,96789489";"7,18121634";"2,370625";"24,99999999";"163,83802413"
1998;11;"192,06173733";"188,43219924";"138,33154824";"13,0490169";"1,5600766";"310,72836124";"80,22004813";"60,21815316";"74,80432479";"49,25668775";"25,75952855";"4,65840628";"24,91432328";"107,59535528";"0,0";"127,23049863";"11,15973749";"8,621237";"2,272224";"63,12464234"
1998;12;"145,09061305";"273,72925258";"129,5964057";"37,46310619";"237,81503457";"124,13121811";"58,69504755";"50,51452885";"87,91762296";"24,7752053";"26,10196406";"10,23813845";"30,24272297";"100,00432461";"0,0";"89,09436698";"9,77759116";"110,78785728";"8,30531141";"27,27946898"
1999;1;"88,8766920199998";"103,26721633";"133,01898074";"10,44674154";"62,67855734";"119,41875352";"31,285786";"44,01916726";"36,80927728";"30,9329707";"18,34667488";"2,02633874";"28,31996765";"63,18764063";"0,0";"22,89612365";"12,84484347";"0,799397";"0,0";"22,91488445"
1999;2;"70,93684603";"123,77639751";"96,23566748";"11,69869605";"0,8062934";"365,91144839";"60,05632386";"35,07555036";"25,68935487";"22,79275755";"66,4872787";"4,90093587";"14,97891695";"5,6604893";"0,25060835";"76,81903508";"3,15204249";"41,48937229";"0,0";"18,75690585"
1999;3;"137,05060179";"269,95086993";"49,64894013";"31,99428996";"1,28751864";"154,38432517";"120,27249535";"114,2097529";"29,31835858";"104,08239578";"78,4746931";"38,48900199";"13,68671535";"285,64372174";"0,0";"74,99978012";"5,7132327";"91,75195026";"0,0";"24,6019231"
1999;4;"92,11153822";"81,28614185";"84,58163785";"15,34406152";"1,26737623";"259,02182276";"39,04296191";"67,71199639";"27,22520007";"30,51399512";"50,94725978";"1,7102102";"39,27390066";"84,33158815";"0,0";"21,26228057";"4,89576093";"67,00278182";"41,24783011";"24,78451529"
1999;5;"107,40352402";"136,34264897";"106,42608979";"34,4495883";"1,29034803";"176,49316582";"63,09863429";"72,95461949";"41,80583766";"43,8831553";"13,05148211";"3,20570898";"35,34268215";"118,64813318";"0,0";"34,69901014";"8,27420046";"1,49821542";"4,79070093";"24,68727887"
1999;6;"103,17272269";"99,20770184";"110,52988579";"90,86407227";"9,07588148";"441,53450026";"98,48271717";"92,31861239";"50,17867282";"33,02316949";"19,82411101";"17,62343953";"12,80026754";"212,46857269";"0,0";"9,86174272";"13,54576191";"185,88227656";"3,0034915";"34,96498579"
1999;7;"131,46993848";"147,82662459";"138,61912451";"12,24562052";"35,99807555";"219,68894756";"52,55627373";"35,68304195";"52,52913052";"31,58673603";"14,91763779";"0,38288957";"10,87616992";"78,552347";"0,0";"61,57739621";"4,431658";"0,24410833";"2,89999989";"46,83344984"
1999;8;"118,96614308";"149,8863731";"38,35859934";"15,73572727";"37,57088366";"300,86246447";"38,95989272";"171,55017678";"45,4090097";"37,69765308";"36,02412098";"21,89093493";"28,60211006";"77,85359714";"0,0";"24,34944288";"6,14252367";"272,84350729";"7,22874049";"76,33023478"
1999;9;"93,31871934";"239,95237191";"73,28840541";"8,38538546";"26,42584949";"200,53317954";"78,13233761";"121,1227156";"50,68836466";"36,13623962";"13,29868652";"5,41497126";"3,16757091";"96,12725288";"0,0";"28,23554912";"5,65902824";"88,07025924";"2,8863045";"70,75322499"
1999;10;"99,1033142999999";"283,86032431";"132,82425338";"7,30152568";"1,94141683";"274,92488544";"36,86004446";"170,71428333";"40,61056001";"34,09892153";"50,78125263";"27,5879425";"82,01868253";"66,26602227";"0,0";"58,02669682";"10,58078594";"108,54710136";"48,97052474";"71,5217358600001"
1999;11;"108,38038139";"279,82774972";"195,12542195";"19,75514856";"1,49044578";"216,82754248";"43,44736001";"104,64691044";"28,8119936";"16,57277095";"6,65551763";"29,37591004";"18,82595026";"460,54366092";"0,0";"24,56085842";"8,07682418";"240,0586109";"55,85734357";"61,98595589"
1999;12;"135,81675403";"249,76778071";"337,24016032";"36,01761524";"78,63791766";"216,52978366";"112,57059002";"119,24459759";"64,48832455";"75,2189534";"117,02053198";"24,53759336";"17,04138663";"263,69558813";"0,0";"24,25067149";"1,14027527";"1516,85157377";"13,12516804";"90,7782322"
2000;1;"103,87872445";"136,64963371";"72,55269848";"28,0508196";"2,12780043";"112,15772965";"49,31256655";"38,0281179";"44,64382792";"21,3217728";"14,22391493";"8,47852775";"4,42452218";"29,65085662";"0,0";"10,12228039";"6,44946986";"189,66975636";"3,85131506";"40,60355347"
2000;2;"88,6769382400001";"194,28903055";"98,7908168400001";"7,7980343";"1,96834403";"307,94866449";"54,0393965";"57,09088122";"31,16080769";"13,18406144";"35,48290218";"8,75558866";"11,24313056";"19,16061204";"0,0";"10,71233071";"55,32118748";"0,129738";"0,0";"49,63585602"
2000;3;"100,80244477";"135,12825069";"135,18734355";"5,1472965";"4,31517359";"297,51674176";"51,29966947";"377,09488951";"29,46473609";"18,81397047";"17,41992748";"14,85434808";"4,31427176";"140,5733199";"0,0";"27,46642657";"15,65740228";"32,41194772";"2,108524";"69,95642105"
2000;4;"113,03884682";"145,29208865";"56,01500386";"10,81551486";"2,56344337";"89,6061738400001";"27,97311946";"129,91521522";"35,44386428";"23,56555247";"13,13324329";"1,82876409";"5,58329834";"93,86709054";"0,0";"4,62256198";"21,81103284";"3,91653127";"16,203522";"68,14919589"
2000;5;"161,86720076";"186,78706263";"66,55510953";"10,2435821";"1,66400413";"143,49528599";"51,19335811";"112,83679191";"61,43027171";"49,64125941";"49,29100778";"2,45416958";"31,0168742";"44,41688132";"0,0";"9,61028342";"2,18950175";"0,1090139";"25,43025538";"69,31219587"
2000;6;"175,98305898";"162,1625992";"68,65797337";"7,43862856";"3,94862638";"238,90793985";"53,10237707";"229,05958448";"63,94957065";"31,32374422";"17,89773426";"44,35862775";"50,11351451";"26,77240099";"1,864384";"8,73059149";"21,37046083";"0,27382994";"0,0";"97,63856764"
2000;7;"182,301862669999";"169,61624343";"57,11307895";"44,54878166";"2,59902231";"242,76368221";"77,14716658";"126,33707846";"48,06395334";"26,57325177";"52,57576317";"11,95341478";"45,89062096";"167,47984603";"0,0";"14,25773544";"92,62901996";"1361,20026216";"11,0232";"106,65467069"
2000;8;"190,99436083";"233,65479345";"96,47246247";"18,87564668";"36,50796023";"116,91106105";"178,57267205";"113,38906918";"62,78162807";"24,46761981";"23,78288086";"134,5604662";"14,71609283";"18,50207994";"1,12788";"8,54297976";"7,0123631";"0,16720104";"4,1736";"109,27188465"
2000;9;"187,82035734";"166,32356258";"67,03704245";"24,209455";"2,46414931";"185,59669199";"36,90603113";"204,13727877";"69,03854832";"25,03885236";"12,50754176";"37,76068352";"37,63178918";"141,84347074";"0,0";"7,39467038";"4,86135534";"4,70739722";"0,0";"71,83869842"
2000;10;"196,60801646";"182,51888705";"131,91845095";"17,27887589";"37,41233069";"1262,75832979";"69,59796163";"214,6582308";"131,44423225";"31,17345839";"45,21761536";"8,98468623";"11,49142408";"205,80532821";"0,0";"42,07414086";"8,15422777";"2,28115178";"0,0";"85,63029624"
2000;11;"94,39870234";"342,08280749";"73,279628";"98,46400003";"6,60904763";"915,89491618";"227,58060476";"117,28751357";"84,85684655";"46,78784923";"22,54199731";"29,13158485";"10,31568856";"191,90991231";"0,88632";"26,4359118";"38,96683736";"1632,55224549";"12,99999998";"82,36063139"
2000;12;"311,609875669999";"221,5486438";"289,92408761";"49,07649204";"18,67126429";"340,18868377";"195,26291384";"92,7737301";"93,77823822";"106,79038275";"114,67142152";"61,34204938";"196,64502332";"257,14297312";"0,075936";"29,7845436";"15,27093717";"1501,95346038";"90,66469897";"108,41197971"
2001;1;"188,18903194";"130,52105654";"102,61471813";"304,00632731";"4,24903884";"387,56245692";"49,837482";"28,63332671";"45,12934224";"13,41262672";"14,0811251";"16,37679483";"6,87383665";"41,60182826";"0,0";"10,71719993";"1,61430379";"18,52383484";"0,0";"74,96981546"
2001;2;"132,6288222";"110,65697577";"96,66299759";"21,86115876";"8,81070747";"351,19364087";"115,93830088";"44,83890299";"81,31366718";"43,53299092";"56,17896459";"2,78592459";"4,25552152";"23,35419241";"0,0";"5,73657393";"12,00537765";"0,0";"0,0";"75,95205593"
2001;3;"197,92569052";"183,34678306";"271,41941399";"7,35596899";"5,39278373";"466,37052685";"188,66990085";"892,53790353";"88,75362669";"45,2037864";"32,43056781";"23,99600924";"111,58339959";"30,12740067";"1,18687918";"10,38052477";"19,93958946";"25,21078278";"13,997456";"80,96493087"
2001;4;"177,0858956";"132,14254025";"108,65355663";"18,89162367";"1,65880225";"350,04562279";"103,26124928";"33,26617044";"62,29144345";"52,75066601";"20,35517318";"9,45990081";"5,37271379";"48,51910177";"0,0";"53,95626669";"6,32067301";"5,79805399";"7,6349755";"78,6329116400001"
2001;5;"198,71574889";"133,62002582";"168,88708703";"47,08246839";"3,10682838";"398,09287399";"116,29667146";"85,37766531";"90,38794756";"31,50933535";"17,91816787";"37,35906318";"42,80420983";"23,32080879";"0,71956865";"3,55420981";"48,94480646";"11,71459166";"44,32733166";"88,99359876"
2001;6;"263,93367309";"133,88366457";"126,98813378";"141,56025238";"2,79785715";"366,05213938";"90,19358498";"34,98081641";"87,13409691";"24,35701237";"27,69104172";"139,9457816";"9,41935865";"80,9893741";"0,64222017";"70,39033208";"14,71757567";"584,40094142";"0,0";"125,82133488"
2001;7;"280,562140459999";"143,78622931";"174,79149651";"92,16381493";"22,42021245";"104,85734408";"62,11614203";"88,96996215";"63,19364391";"45,35382846";"10,96206745";"14,90968365";"1,27963731";"13,83013727";"0,0";"1,92189475";"6,93287455";"23,070285";"12,99999998";"116,52906487"
2001;8;"201,93296391";"238,0852345";"348,42263124";"156,91995517";"6,10919632";"432,38045514";"94,0939945100001";"66,54528041";"55,6579883";"165,54430401";"17,82590184";"28,90208298";"9,0375094";"25,76153639";"0,0";"18,90848665";"11,79355785";"1394,53017524";"25,00224993";"99,88088053"
2001;9;"264,608191710001";"219,03155321";"147,09181425";"21,0967756";"5,46928976";"267,19574655";"65,66968109";"86,49793268";"61,07013714";"55,42936413";"9,60948157";"72,14563262";"9,5850325";"62,22438305";"0,0";"40,85834099";"26,55462703";"124,23332605";"53,97139257";"115,78019736"
2001;10;"262,71131717";"188,04987893";"224,89466744";"84,33729103";"15,45953871";"507,64697038";"121,12779028";"128,18818822";"63,62776525";"57,10816532";"69,66056511";"40,52128652";"16,88891995";"193,22140484";"0,0";"21,21945177";"124,49804665";"54,51664853";"7,27139455";"135,80805508"
2001;11;"285,66884089";"193,28491083";"177,17306396";"108,58621244";"4,39168003";"436,31993271";"64,95918356";"178,37726731";"69,14220019";"123,38781498";"47,55272952";"14,63524206";"9,16101163";"156,37879321";"0,0";"30,91130556";"9,0611304";"612,32071743";"0,0";"103,15589341"
2001;12;"308,019691900001";"355,15586328";"121,76545929";"135,83986203";"316,40891427";"542,29182614";"78,89681533";"158,86201751";"63,45439615";"107,80939508";"18,82199187";"34,87292";"123,41901135";"430,77762602";"0,0";"46,46239713";"97,34351674";"257,5258592";"2,00999999";"171,30990704"
2002;1;"248,89504358";"162,76083033";"245,61445131";"5,27167227";"20,39300077";"494,35841072";"108,81970919";"23,01434838";"40,44481033";"81,21181353";"24,98911527";"44,89757706";"24,47767601";"77,81350285";"0,0";"1,83949898";"2,78534538";"50,17741318";"44,93602524";"99,71460383"
2002;2;"252,47747317";"144,89590886";"78,15481727";"36,30503879";"1,4700185";"402,84736279";"39,13683868";"101,42010401";"33,79090545";"48,15399963";"27,54938068";"53,07317406";"33,10193399";"1212,61046046";"0,0";"8,51857781";"6,95017478";"11,52282835";"0,0";"66,89890015"
2002;3;"320,20549677";"163,68807284";"123,36769149";"39,63224321";"33,13069708";"221,43260973";"54,36365217";"29,29184084";"70,71371455";"39,49635493";"30,13573284";"9,25542175";"48,64594464";"354,6951366";"0,0";"26,51174522";"3,02180373";"0,94328744";"19,01040216";"119,00353515"
2002;4;"249,66599211";"251,0398295";"61,51322451";"62,94764952";"8,39426136";"391,54674421";"93,53180975";"52,07709839";"55,97277373";"62,82411217";"20,83595438";"11,80129393";"9,79965112";"181,53805207";"0,04785504";"8,88125002";"7,33253178";"18,11620558";"3,55599999";"98,01514185"
2002;5;"295,59729";"234,5589767";"221,26177311";"319,85493111";"5,86601801";"837,86709695";"111,98764179";"61,39419788";"74,9907999";"52,97335988";"16,38750124";"36,0651173";"22,10639734";"190,64068045";"0,0";"21,73158837";"19,42882825";"0,75578466";"2,66259999";"126,45582707"
